sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
151508,https://sofifa.com/player/151508/steven-davis/15/157759,S. Davis,Steven Davis,29,1985-01-01,173,72,Northern Ireland,Southampton,76,76,0,0,"RM, CM",Right,2,3,3,High/High,Normal,Yes,,#Engine,RCM,8.0,,2012-07-06,2016.0,RCM,8.0,74.0,64.0,78.0,76.0,66.0,74.0,,,,,,,Injury Free,74,63,52,82+1,63,75,72,68-3,78+4,76-1,75+2,73+2,79-2,78+1,83,67-4,81,86,67,66,73,66,66+3,77+2,61,,65,70,66,8,6,12,8,10,67+0,67+0,67+0,74+0,70+0,70+0,70+0,74+0,74+0,74+0,74+0,76+0,75+0,75+0,75+0,76+0,74+0,74+0,74+0,74+0,74+0,71+0,68+0,68+0,68+0,71+0
190456,https://sofifa.com/player/190456/nathaniel-clyne/15/157759,N. Clyne,Nathaniel Edwin Clyne,23,1991-04-05,175,67,England,Southampton,75,81,0,0,"RB, LB",Right,2,3,3,High/Medium,Lean,Yes,,,RB,2.0,,2012-07-19,2016.0,,,86.0,53.0,65.0,75.0,73.0,74.0,,,,,,,Dives Into Tackles (CPU AI Only),78+2,49+2,65,71,44,74,31,38,66,75-1,87+2,86+2,79+2,69+3,83,60+3,73,87,70,60,66,71+2,59,56,45,,72,76+2,78,9,10,12,14,6,63+0,63+0,63+0,72+0,65+0,65+0,65+0,72+0,67+0,67+0,67+0,73+0,69+0,69+0,69+0,73+0,76+0,71+0,71+0,71+0,76+0,75+0,72+0,72+0,72+0,75+0
172203,https://sofifa.com/player/172203/fraser-forster/15/157759,F. Forster,Fraser Forster,26,1988-03-17,201,93,England,Southampton,75,80,0,0,GK,Left,1,4,1,Medium/Medium,Normal,No,,,GK,23.0,,2014-08-09,2018.0,SUB,13.0,,,,,,,72.0,76.0,70.0,80.0,40.0,75.0,,25,25,25,26,25,25,25,25,25,32,41,40,32,62,42,35,59,29,75,25,42,21,25,25,21,,25,25,25,72,76,70+3,75,80,,,,,,,,,,,,,,,,,,,,,,,,,,
169792,https://sofifa.com/player/169792/jay-rodriguez/15/157759,J. Rodriguez,Jay Rodriguez,24,1989-07-29,185,70,England,Southampton,75,79,0,0,"LM, ST",Right,2,4,3,High/Low,Lean,Yes,,,SUB,9.0,,2012-06-10,2016.0,,,85.0,76.0,68.0,76.0,34.0,68.0,,,,,,,"Diver, Beat Offside Trap, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",69,78+1,75,75+2,73,78,68,28,65+5,74,84-2,85,79-1,76+1,65,74,81,85,70+1,73,40,43,79+1,68,70,,25,27,20,11,11,15,13,8,77+0,77+0,77+0,76+0,76+0,76+0,76+0,76+0,75+0,75+0,75+0,75+0,68+0,68+0,68+0,75+0,57+0,58+0,58+0,58+0,57+0,52+0,46+0,46+0,46+0,52+0
188942,https://sofifa.com/player/188942/victor-wanyama/15/157759,V. Wanyama,Victor Wanyama,23,1991-06-25,188,76,Kenya,Southampton,75,79,0,0,"CDM, CM",Right,1,3,2,Medium/High,Stocky,Yes,,#Strength,SUB,12.0,,2013-07-11,2017.0,,,68.0,68.0,69.0,72.0,75.0,88.0,,,,,,,Dives Into Tackles (CPU AI Only),66,61,80-3,74,61,73,69,56,70,69-6,63-9,72-3,72,78,66-3,84,81,84,90,70,89+1,76+2,63,64,64,,73,76,74+3,5,13,9,12,15,71+0,71+0,71+0,69+0,71+0,71+0,71+0,69+0,70+0,70+0,70+0,70+0,72+0,72+0,72+0,70+0,74+0,75+0,75+0,75+0,74+0,76+0,78+0,78+0,78+0,76+0
169706,https://sofifa.com/player/169706/jack-cork/15/157759,J. Cork,Jack Cork,25,1989-06-25,185,69,England,Southampton,75,78,0,0,"CDM, CM",Right,1,4,2,Low/High,Lean,Yes,,,LCM,18.0,,2011-07-07,2015.0,,,56.0,52.0,67.0,71.0,74.0,73.0,,,,,,,,56,53,68,78-1,59,70,38,23,77-1,74-1,58-8,55-7,65,76+1,71+1,56,68,79,72,44,69,78+1,55,71,46,,70,77,75,12,10,15,5,5,61+0,61+0,61+0,65+0,63+0,63+0,63+0,65+0,67+0,67+0,67+0,68+0,72+0,72+0,72+0,68+0,72+0,75+0,75+0,75+0,72+0,72+0,73+0,73+0,73+0,72+0
169216,https://sofifa.com/player/169216/shane-long/15/157759,S. Long,Shane  Long,27,1987-01-22,180,81,Republic of Ireland,Southampton,75,76,0,0,ST,Right,2,3,3,High/High,Normal,Yes,,,RM,7.0,,2014-08-14,2018.0,RS,9.0,84.0,74.0,59.0,73.0,36.0,80.0,,,,,,,"Beat Offside Trap, Finesse Shot, Speed Dribbler (CPU AI Only)",68,77,74,61,69,71,53,36,48,74,85-2,83-2,74,74,75,75,90+1,82,79-1,66,78,41,76,60,77,,35,26,23,10,12,9,10,9,75+0,75+0,75+0,72+0,73+0,73+0,73+0,72+0,70+0,70+0,70+0,70+0,61+0,61+0,61+0,70+0,56+0,56+0,56+0,56+0,56+0,54+0,51+0,51+0,51+0,54+0
171791,https://sofifa.com/player/171791/jose-miguel-da-rocha-fonte/15/157759,José Fonte,José Miguel da Rocha Fonte,30,1983-12-22,187,81,Portugal,Southampton,75,75,0,0,CB,Right,2,3,2,Medium/Medium,Normal,Yes,,,RCB,6.0,,2010-01-09,2017.0,,,59.0,34.0,51.0,61.0,75.0,76.0,,,,,,,"Dives Into Tackles (CPU AI Only), Leadership, Long Passer (CPU AI Only), Power Header",35,39-6,76-2,62-2,33,58,32,31,53,64,55-1,63,62,76-1,56,28,73,69,79-1,28,76+1,74-1,39-3,54,42,,75-1,75-1,77+1,6,10,15,9,5,51+0,51+0,51+0,53+0,51+0,51+0,51+0,53+0,54+0,54+0,54+0,56+0,59+0,59+0,59+0,56+0,66+0,68+0,68+0,68+0,66+0,70+0,75+0,75+0,75+0,70+0
205569,https://sofifa.com/player/205569/james-ward-prowse/15/157759,J. Ward-Prowse,James  Ward-Prowse,19,1994-11-01,173,66,England,Southampton,74,85,0,0,"CM, RM, CAM",Right,1,3,3,High/Medium,Lean,Yes,,,SUB,16.0,,2011-06-01,2017.0,,,73.0,58.0,80.0,75.0,61.0,67.0,,,,,,,"Early Crosser, Long Passer (CPU AI Only)",84+2,51+4,55,80+1,50,73,85+4,77,78+1,78,73-3,73,74,70,79,67,68,74,64,68+4,66,66,67,79,51,,54,65+1,61,11,11,9,14,14,64+0,64+0,64+0,75+0,69+0,69+0,69+0,75+0,73+0,73+0,73+0,76+0,74+0,74+0,74+0,76+0,71+0,71+0,71+0,71+0,71+0,68+0,64+0,64+0,64+0,68+0
208722,https://sofifa.com/player/208722/sadio-mane/15/157759,S. Mané,Sadio Mané,22,1992-04-10,175,75,Senegal,Southampton,74,80,0,0,"LM, LW",Right,1,3,4,High/Medium,Normal,No,,#Speedster,SUB,10.0,,2014-09-01,2018.0,,,90.0,70.0,69.0,78.0,34.0,61.0,,,,,,,"Selfish, Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only)",67,73+1,52,72+1,65,79-1,73+2,63,66,73+2,90+1,90+2,88+2,70+5,83,71+2,58,65,60-5,65,60,28,76+8,68,62,,32,32,37,9,9,14,6,13,72+0,72+0,72+0,75+0,73+0,73+0,73+0,75+0,74+0,74+0,74+0,74+0,65+0,65+0,65+0,74+0,57+0,55+0,55+0,55+0,57+0,51+0,46+0,46+0,46+0,51+0
169705,https://sofifa.com/player/169705/ryan-bertrand/15/157759,R. Bertrand,Ryan Bertrand,24,1989-08-05,179,85,England,Southampton,74,78,0,0,LB,Left,1,3,2,Medium/Medium,Normal,No,,,LB,21.0,,2006-08-01,2017.0,,,76.0,43.0,67.0,69.0,74.0,70.0,,,,,,,,74,29,68,75,42,65,63,51,69,73,77,76-2,69,74,71+5,58,71,76,70,53,64,72,61,48,51,,72,78,75,10,12,14,9,14,58+0,58+0,58+0,67+0,61+0,61+0,61+0,67+0,63+0,63+0,63+0,70+0,68+0,68+0,68+0,70+0,74+0,71+0,71+0,71+0,74+0,74+0,72+0,72+0,72+0,74+0
204210,https://sofifa.com/player/204210/florin-gardos/15/157759,F. Gardoş,Florin Gardoş,25,1988-10-29,193,88,Romania,Southampton,74,78,0,0,CB,Right,1,3,2,Medium/High,Normal,No,,,SUB,5.0,,2014-08-14,2018.0,,,61.0,48.0,56.0,60.0,75.0,79.0,,,,,,,,57,53,73,68,52,59,34,45,63,65,62-3,60-7,51-17,69,53-19,36,71,75,84+1,48,75,77,36,39,49,,76,75+2,73+5,9,8,15,14,10,56+0,56+0,56+0,57+0,54+0,54+0,54+0,57+0,54+0,54+0,54+0,59+0,61+0,61+0,61+0,59+0,69+0,69+0,69+0,69+0,69+0,71+0,74+0,74+0,74+0,71+0
196819,https://sofifa.com/player/196819/emmanuel-mayuka/15/157759,E. Mayuka,Emmanuel Mayuka,23,1990-11-21,178,72,Zambia,Southampton,71,75,0,0,"ST, LW, RW",Right,1,4,4,High/Low,Normal,No,,#Speedster,SUB,24.0,,2012-08-01,2017.0,,,90.0,69.0,50.0,74.0,34.0,57.0,,,,,,,Beat Offside Trap,41,71-2,59,57,60,72,75,42,50,72-1,91,90,88-2,70,76,68,79,64,59+1,66,39,43,75,40,75,,25,33,22,15,12,10,7,12,71+0,71+0,71+0,67+0,69+0,69+0,69+0,67+0,65+0,65+0,65+0,64+0,58+0,58+0,58+0,64+0,51+0,50+0,50+0,50+0,51+0,47+0,43+0,43+0,43+0,47+0
191648,https://sofifa.com/player/191648/maya-yoshida/15/157759,M. Yoshida,吉田 麻也,25,1988-08-24,189,78,Japan,Southampton,71,73,0,0,CB,Right,1,4,2,Medium/Medium,Lean,Yes,,,SUB,3.0,,2012-08-30,2015.0,,,70.0,40.0,46.0,60.0,71.0,74.0,,,,,,,Long Passer (CPU AI Only),22,33,74,60,55,56-4,37,32,51-3,62,67-5,72,72,70,62,49,85,75,75,40,65,71-1,41,49,53,,68,74,71,11,15,7,5,12,53+0,53+0,53+0,52+0,53+0,53+0,53+0,52+0,54+0,54+0,54+0,54+0,58+0,58+0,58+0,54+0,63+0,65+0,65+0,65+0,63+0,67+0,71+0,71+0,71+0,67+0
152469,https://sofifa.com/player/152469/kelvin-davis/15/157759,K. Davis,Kelvin Davis,37,1976-09-29,185,82,England,Southampton,70,70,0,0,GK,Right,1,3,1,Medium/Medium,Normal,No,,,SUB,1.0,,2006-07-01,2016.0,,,,,,,,,73.0,67.0,54.0,74.0,48.0,69.0,"GK Up for Corners, Team Player",25,25,25,25,25,25,25,25,20,26,51-5,46-16,51,69,60,27,77,40,68-5,25,43,24,25,25,40,,25,25,25,73,67+2,54,69,74-2,,,,,,,,,,,,,,,,,,,,,,,,,,
213905,https://sofifa.com/player/213905/sam-gallagher/15/157759,S. Gallagher,Sam Gallagher,18,1995-09-15,193,75,England,Southampton,63,75,0,0,ST,Right,1,2,2,Medium/Medium,Normal,No,,,RES,40.0,,2012-09-01,2018.0,,,65.0,62.0,43.0,59.0,31.0,68.0,,,,,,,,30,66,67,53,54,59,42,29,32,62,64,65,59,54,46,69+3,61,63+6,76+2,51,57,25,61+5,50,60,,29,27,28,11,10,15,12,7,63+0,63+0,63+0,54+0,60+0,60+0,60+0,54+0,57+0,57+0,57+0,52+0,49+0,49+0,49+0,52+0,43+0,45+0,45+0,45+0,43+0,43+0,44+0,44+0,44+0,43+0
203331,https://sofifa.com/player/203331/lloyd-isgrove/15/157759,L. Isgrove,Lloyd Isgrove,21,1993-01-12,170,72,Wales,Southampton,63,73,0,0,"RM, LM",Right,1,3,3,Medium/Medium,Normal,No,,,SUB,27.0,,2010-06-01,2015.0,,,79.0,50.0,57.0,67.0,28.0,57.0,,,,,,,"Injury Prone, Flair, Speed Dribbler (CPU AI Only)",61+3,51,36,58,46,67+4,52,42,55,64+3,79-3,79-1,79-1,57,79,51,60+20,70,57+1,46,39,23,58,57,48,,33,23,25,8,10,6,11,8,55+0,55+0,55+0,63+0,57+0,57+0,57+0,63+0,60+0,60+0,60+0,63+0,54+0,54+0,54+0,63+0,49+0,47+0,47+0,47+0,49+0,43+0,38+0,38+0,38+0,43+0
205186,https://sofifa.com/player/205186/paulo-gazzaniga/15/157759,P. Gazzaniga,Paulo Dino Gazzaniga,22,1992-01-02,196,90,Argentina,Southampton,63,70,0,0,GK,Right,1,3,1,Medium/Medium,Normal,Yes,,,SUB,25.0,,2012-07-20,2016.0,,,,,,,,,66.0,58.0,83.0,71.0,59.0,56.0,,25,25,25,32,25,25,25,25,37,21,56,62,58,58,56,39,75,43,67,25,31,23,25,25,40,,25,25,25,66-4,58,83,56,71+1,,,,,,,,,,,,,,,,,,,,,,,,,,
205990,https://sofifa.com/player/205990/harrison-reed/15/157759,H. Reed,Harrison Reed,19,1995-01-27,168,68,England,Southampton,62,77,0,0,CM,Right,1,3,2,Medium/Medium,Normal,No,,,RES,28.0,,2011-06-01,2018.0,,,69.0,52.0,65.0,64.0,51.0,63.0,,,,,,,,58,52,45,72+3,39,61,57,50,65,65,71+1,68-2,72+5,50,83+5,57,56,68+5,62,52,63+4,52+3,54,65,48,,40,62,58,6,11,13,9,10,55+0,55+0,55+0,62+0,58+0,58+0,58+0,62+0,62+0,62+0,62+0,63+0,62+0,62+0,62+0,63+0,60+0,60+0,60+0,60+0,60+0,57+0,55+0,55+0,55+0,57+0
218659,https://sofifa.com/player/218659/matt-targett/15/157759,M. Targett,Matt Targett,18,1995-09-18,183,70,England,Southampton,59,76,0,0,LB,Left,1,2,2,Medium/Medium,Normal,No,,,RES,33.0,,2013-07-06,2016.0,,,69.0,36.0,50.0,59.0,58.0,61.0,,,,,,,,62+6,35,55,50+8,36,59+2,60,61,40+2,57+4,69,69,60,54,72,33,59,61,61+9,37,60,60,48,39,50,,50,64,61,9,14,7,10,13,48+0,48+0,48+0,55+0,48+0,48+0,48+0,55+0,49+0,49+0,49+0,55+0,51+0,51+0,51+0,55+0,58+0,54+0,54+0,54+0,58+0,59+0,58+0,58+0,58+0,59+0
222922,https://sofifa.com/player/222922/jake-hesketh/15/157759,J. Hesketh,Jake Hesketh,18,1996-03-27,168,63,England,Southampton,59,76,0,0,CAM,Right,1,3,3,Medium/Low,Lean,No,,,RES,53.0,,2014-05-06,2017.0,,,69.0,46.0,64.0,63.0,46.0,43.0,,,,,,,,56,47,50,71,46,57,60,50,65,66,71,68,76,54,88,52,67,55,34,33,44,27,44,65,58,,43,56,54,12,10,9,9,11,51+0,51+0,51+0,60+0,54+0,54+0,54+0,60+0,59+0,59+0,59+0,62+0,57+0,57+0,57+0,62+0,55+0,53+0,53+0,53+0,55+0,52+0,49+0,49+0,49+0,52+0
213900,https://sofifa.com/player/213900/ryan-seager/15/157759,R. Seager,Ryan Seager,18,1996-02-05,176,75,England,Southampton,59,74,0,0,ST,Right,1,3,2,Medium/Low,Normal,No,,,RES,56.0,,2013-02-01,2015.0,,,72.0,61.0,48.0,57.0,26.0,54.0,,,,,,,,39,64,54,57,61,58,50,38,40,56,73,72,56+3,46,70,58,66,59,58,59,33,25,56,49,62,,25,20,25,6,8,7,15,5,59+0,59+0,59+0,55+0,58+0,58+0,58+0,55+0,56+0,56+0,56+0,53+0,48+0,48+0,48+0,53+0,42+0,41+0,41+0,41+0,42+0,39+0,37+0,37+0,37+0,39+0
218660,https://sofifa.com/player/218660/josh-sims/15/157759,J. Sims,Joshua Sims,17,1997-03-28,174,67,England,Southampton,58,77,0,0,LM,Left,1,3,2,Medium/Medium,Lean,No,,,RES,57.0,,2013-07-06,2017.0,,,76.0,54.0,55.0,64.0,29.0,47.0,,,,,,,,57,55,41,56+1,53,65,57,44,51+6,64+1,78+1,75,61,39,78,56,45,55-1,48,49,36,25,50+6,54+1,66,,25,30,35,9,9,12,10,8,54+0,54+0,54+0,59+0,55+0,55+0,55+0,59+0,56+0,56+0,56+0,58+0,50+0,50+0,50+0,58+0,46+0,43+0,43+0,43+0,46+0,41+0,37+0,37+0,37+0,41+0
211928,https://sofifa.com/player/211928/dominic-gape/15/157759,D. Gape,Dominic Gape,19,1994-09-09,180,70,England,Southampton,58,70,0,0,CM,Right,1,3,2,Medium/Medium,Normal,No,,,RES,52.0,,2012-09-01,2015.0,,,54.0,45.0,59.0,59.0,59.0,64.0,,,,,,,,51,41,59,70,43,54,45,44,64,63,52,55,71,58,68,60,62,67,62,36,68,59,39,53,55,,56,62,61,10,15,10,14,7,51+0,51+0,51+0,55+0,52+0,52+0,52+0,55+0,55+0,55+0,55+0,58+0,58+0,58+0,58+0,58+0,60+0,62+0,62+0,62+0,60+0,61+0,61+0,61+0,61+0,61+0
218661,https://sofifa.com/player/218661/jake-flannigan/15/157759,J. Flannigan,Jake Flannigan,18,1996-02-02,180,71,England,Southampton,58,70,0,0,CM,Right,1,3,2,Medium/Medium,Normal,No,,,RES,34.0,,2013-07-06,2016.0,,,66.0,54.0,63.0,65.0,46.0,56.0,,,,,,,,49,56,51,70,50,65,63,55,65,68,64,68,63,51,67,64,55,53+12,59,43,50,27,53,63,54,,48,52+8,51,6,8,8,13,9,57+0,57+0,57+0,60+0,59+0,59+0,59+0,60+0,61+0,61+0,61+0,61+0,58+0,58+0,58+0,61+0,54+0,55+0,55+0,55+0,54+0,51+0,51+0,51+0,51+0,51+0
221202,https://sofifa.com/player/221202/marcus-barnes/15/157759,M. Barnes,Marcus Barnes,17,1996-12-01,185,72,England,Southampton,58,69,0,0,ST,Left,1,3,2,Medium/Medium,Normal,No,,,RES,50.0,,2013-12-01,2015.0,,,70.0,59.0,48.0,56.0,28.0,53.0,,,,,,,,35,64,58,54,48,52,49,42,43,60,70,70,56,57,66,55,62,55,56+6,54,39,25,55,54,60,,25,25,23,12,8,8,10,10,58+0,58+0,58+0,54+0,58+0,58+0,58+0,54+0,56+0,56+0,56+0,53+0,49+0,49+0,49+0,53+0,42+0,43+0,43+0,43+0,42+0,40+0,39+0,39+0,39+0,40+0
203849,https://sofifa.com/player/203849/cody-cropper/15/157759,C. Cropper,Cody Cropper,21,1993-02-16,191,91,United States,Southampton,58,64,0,0,GK,Right,1,3,1,Medium/Medium,Normal,No,,,RES,41.0,,2012-08-31,2015.0,,,,,,,,,61.0,57.0,62.0,63.0,54.0,54.0,,25,25,25,25,25,25,25,25,25,22,52,55,48,38,41,25,44,28,66,25,24,21,25,25,40,,25,25,25,61,57,62,54,63,,,,,,,,,,,,,,,,,,,,,,,,,,
215756,https://sofifa.com/player/215756/sam-mcqueen/15/157759,S. McQueen,Sam McQueen,19,1995-02-06,176,70,England,Southampton,56,70,0,0,LM,Left,1,3,2,Medium/Low,Lean,No,,,SUB,38.0,,2013-06-01,2018.0,,,64.0,54.0,54.0,62.0,26.0,47.0,,,,,,,,56,56,46,56,49,62,57,46,54,63,66,63,68,37,73,60,61,46,52,48,30,25,51,52,51,,25,24,21,11,11,11,6,8,54+0,54+0,54+0,57+0,55+0,55+0,55+0,57+0,55+0,55+0,55+0,56+0,49+0,49+0,49+0,56+0,43+0,42+0,42+0,42+0,43+0,37+0,35+0,35+0,35+0,37+0
157503,https://sofifa.com/player/157503/alexandre-song/15/157759,A. Song,Alexandre Dimitri Song-Billong,26,1987-09-09,185,74,Cameroon,West Ham United,80,80,0,0,"CDM, CM",Right,3,3,3,Medium/Medium,Normal,Yes,,,SUB,30.0,FC Barcelona,,2015.0,LCM,6.0,71.0,59.0,70.0,70.0,78.0,83.0,,,,,,,,62-1,61-2,73,76-8,53,65-11,57,41,74-6,77-2,68,73-2,69-1,80-3,63,68,71,86-1,82-4,42,87,79-7,62,76-7,66,,77-3,81,73-2,8,12,15,11,12,67+1,67+1,67+1,68+1,67+1,67+1,67+1,68+1,70+1,70+1,70+1,72+1,73+1,73+1,73+1,72+1,75+1,79+1,79+1,79+1,75+1,77+1,78+1,78+1,78+1,77+1
182836,https://sofifa.com/player/182836/andy-carroll/15/157759,A. Carroll,Andy Carroll,25,1989-01-06,191,79,England,West Ham United,77,80,0,0,ST,Left,2,3,2,Medium/Medium,Normal,Yes,,"#Aerial Threat, #Strength",SUB,9.0,,2013-06-19,2019.0,,,73.0,78.0,61.0,67.0,49.0,85.0,,,,,,,"Injury Prone, Power Header",64,76,90,64,72,66,52,41,53,73,69,76,58,76,50,85,82,75,92,79,82,48,74,64,72,,41,45,42,13,13,11,9,5,77+0,77+0,77+0,69+0,75+0,75+0,75+0,69+0,70+0,70+0,70+0,67+0,64+0,64+0,64+0,67+0,59+0,62+0,62+0,62+0,59+0,60+0,62+0,62+0,62+0,60+0
54013,https://sofifa.com/player/54013/stewart-downing/15/157759,S. Downing,Stewart Downing,29,1984-07-22,180,65,England,West Ham United,77,77,0,0,"RM, LM",Left,2,3,3,Medium/Medium,Lean,Yes,,,LCM,11.0,,2013-08-13,2017.0,,,76.0,73.0,77.0,78.0,42.0,61.0,,,,,,,Early Crosser,81,69,68,75,69,81,81,74,75,75,77,76,74,75,75,82,44,77,63,74,40,48,72,77,74,,45,26,43,9,11,15,15,8,73+0,73+0,73+0,77+0,75+0,75+0,75+0,77+0,76+0,76+0,76+0,77+0,71+0,71+0,71+0,77+0,62+0,61+0,61+0,61+0,62+0,57+0,50+0,50+0,50+0,57+0
153177,https://sofifa.com/player/153177/mauro-zarate/15/157759,M. Zárate,Mauro Matías Zárate,27,1987-03-18,176,76,Argentina,West Ham United,76,78,0,0,"ST, CAM",Right,2,4,4,High/Low,Normal,No,,,CAM,10.0,,2014-07-01,2017.0,,,77.0,79.0,69.0,83.0,37.0,66.0,,,,,,,"Injury Prone, Selfish, Finesse Shot, Flair, Long Shot Taker (CPU AI Only)",67,79,58,71,77,83,85,78,60,81-1,77-11,77-9,88-1,78,88,79,69,70,65,79,65,38,78,70,73,,31,36,32,6,15,15,5,11,76+0,76+0,76+0,77+0,77+0,77+0,77+0,77+0,77+0,77+0,77+0,74+0,68+0,68+0,68+0,74+0,59+0,59+0,59+0,59+0,59+0,54+0,50+0,50+0,50+0,54+0
194911,https://sofifa.com/player/194911/adrian-san-miguel-castillo/15/157759,Adrián,Adrián San Miguel del Castillo,27,1987-01-31,188,77,Spain,West Ham United,76,78,0,0,GK,Right,2,2,1,Medium/Medium,Lean,Yes,,,GK,13.0,,2013-07-01,2016.0,,,,,,,,,75.0,76.0,72.0,81.0,45.0,75.0,,25,25,25,20,25,25,25,25,31,22,46,44,47,70,48,39,69,38,74,25,37,24,25,25,28,,25,25,25,75,76,72,75,81,,,,,,,,,,,,,,,,,,,,,,,,,,
163571,https://sofifa.com/player/163571/matt-jarvis/15/157759,M. Jarvis,Matt Jarvis,28,1986-05-22,170,73,England,West Ham United,76,76,0,0,"LM, RM",Right,2,5,3,High/Low,Normal,Yes,,,SUB,7.0,,2012-08-01,2017.0,,,87.0,67.0,74.0,78.0,40.0,54.0,,,,,,,Speed Dribbler (CPU AI Only),85,66,52,73,61,80,81,56,68,74,88,86,78,72,93,71,62,74,42,67,59,55,68,71,65,,32,36,34,8,7,7,7,5,69+0,69+0,69+0,77+0,72+0,72+0,72+0,77+0,73+0,73+0,73+0,76+0,68+0,68+0,68+0,76+0,62+0,60+0,60+0,60+0,62+0,57+0,47+0,47+0,47+0,57+0
176285,https://sofifa.com/player/176285/winston-reid/15/157759,W. Reid,Winston  Reid,25,1988-07-03,190,87,New Zealand,West Ham United,75,78,0,0,CB,Right,2,2,2,Medium/High,Normal,Yes,,,LCB,2.0,,2010-08-01,2015.0,RCB,2.0,74.0,52.0,49.0,49.0,78.0,78.0,,,,,,,,27,45,82,63,29,42,32,37,62,56,68,79+2,54,70,43,74,70,76,81-1,52,73,74,41,43,54,,76,80,77,12,14,8,9,11,57+0,57+0,57+0,50+0,57+0,57+0,57+0,50+0,53+0,53+0,53+0,53+0,59+0,59+0,59+0,53+0,65+0,68+0,68+0,68+0,65+0,71+0,75+0,75+0,75+0,71+0
152879,https://sofifa.com/player/152879/mark-noble/15/157759,M. Noble,Mark Noble,27,1987-05-08,180,76,England,West Ham United,75,76,0,0,"CM, CDM",Right,2,3,3,High/High,Normal,Yes,,#Engine,CDM,16.0,,2004-08-01,2016.0,,,53.0,64.0,75.0,71.0,69.0,74.0,,,,,,,"Dives Into Tackles (CPU AI Only), Playmaker (CPU AI Only)",70,59,59,79,67,69,70,68,76,76,54,53-11,63,72,72,73,59,90,66,62,80,75,63,77,87,,62,74,75,6,5,13,15,10,65+0,65+0,65+0,68+0,67+0,67+0,67+0,68+0,71+0,71+0,71+0,71+0,75+0,75+0,75+0,71+0,73+0,75+0,75+0,75+0,73+0,73+0,70+0,70+0,70+0,73+0
51394,https://sofifa.com/player/51394/kevin-nolan/15/157759,K. Nolan,Kevin  Nolan,32,1982-06-24,183,88,England,West Ham United,75,75,0,0,"CAM, CM",Right,2,3,3,High/Medium,Normal,Yes,,,SUB,4.0,,2011-07-01,2016.0,,,52.0,77.0,73.0,70.0,63.0,81.0,,,,,,,"Dives Into Tackles (CPU AI Only), Leadership",72,75,78,74,80,69,65,65,75,74,50,54-9,57,84,59,80,82,86,77,77,82,60,85,76,75,,61,63,62,10,15,9,15,6,76+0,76+0,76+0,71+0,75+0,75+0,75+0,71+0,75+0,75+0,75+0,73+0,75+0,75+0,75+0,73+0,69+0,72+0,72+0,72+0,69+0,69+0,70+0,70+0,70+0,69+0
168293,https://sofifa.com/player/168293/morgan-amalfitano/15/157759,M. Amalfitano,Morgan Amalfitano,29,1985-03-20,176,68,France,West Ham United,75,75,0,0,RM,Right,2,4,3,Medium/Low,Normal,No,,,SUB,21.0,,2014-09-01,2015.0,,,72.0,68.0,78.0,76.0,55.0,66.0,,,,,,,"Early Crosser, Chip Shot (CPU AI Only)",77,64,59,78,67,76,73,69,74,79,68-3,75,74,72,72,75,64,68,61,67,75,62,65,83,74,,53,52,48,6,12,7,6,12,69+0,69+0,69+0,74+0,71+0,71+0,71+0,74+0,75+0,75+0,75+0,75+0,72+0,72+0,72+0,75+0,67+0,69+0,69+0,69+0,67+0,64+0,60+0,60+0,60+0,64+0
201155,https://sofifa.com/player/201155/ravel-morrison/15/157759,R. Morrison,Ravel Morrison,21,1993-02-02,175,71,England,West Ham United,74,84,0,0,"CAM, CM",Right,1,4,3,Medium/Medium,Normal,No,,,SUB,14.0,,2012-01-01,2015.0,,,78.0,65.0,73.0,79.0,44.0,65.0,,,,,,,"Selfish, Flair, Chip Shot (CPU AI Only)",67,65,49,77,64,80,63,64,73,78,78,78,79,68,76,66,48,69,63,66,67,34,69,78,55,,34,56,49,13,14,12,11,7,68+0,68+0,68+0,74+0,71+0,71+0,71+0,74+0,74+0,74+0,74+0,74+0,70+0,70+0,70+0,74+0,62+0,62+0,62+0,62+0,62+0,57+0,53+0,53+0,53+0,57+0
